test_id,queryid,model,dataset,datasetSize,threads,elapsedTime,numMachines,cardinality,queryMode
4c44fdd7-1aeb-46ed-bdaa-0a42b0e0dd25,EnvironmentOutlier,stgraph,smartbench,medium,8,1665,-1,5,OPTIMIZED
6484f92d-9ec7-4bf8-932f-47448a0e4ba6,EnvironmentOutlier,stgraph,smartbench,medium,16,1510,-1,5,OPTIMIZED
8dff5ba9-5986-4582-89a2-4b0e17f15219,EnvironmentOutlier,stgraph,smartbench,large,1,165751,-1,5,OPTIMIZED
6ce13d11-1a87-439d-ab53-641fc544d64d,EnvironmentOutlier,stgraph,smartbench,large,4,48590,-1,5,OPTIMIZED
545028e9-7c24-4aaa-a30d-031be96410d1,EnvironmentOutlier,stgraph,smartbench,large,8,33855,-1,5,OPTIMIZED
de63655f-88e6-4761-b245-06e5d7b52cc9,EnvironmentOutlier,stgraph,smartbench,large,16,32841,-1,5,OPTIMIZED
0c85a6a9-8ff4-45d4-910e-c8aa48d346af,EnvironmentCoverage,stgraph,smartbench,small,1,2,-1,10,OPTIMIZED
8eed7110-c0c2-4ca2-9d1c-0835fc6d8319,EnvironmentCoverage,stgraph,smartbench,small,4,2,-1,10,OPTIMIZED
e64b52f3-6659-4cb7-8f4f-d0a21dace60d,EnvironmentCoverage,stgraph,smartbench,small,8,1,-1,10,OPTIMIZED
c83a8c32-d799-4194-844a-544dd62c08ee,EnvironmentCoverage,stgraph,smartbench,small,16,1,-1,10,OPTIMIZED
e6ee32cb-23ed-410f-a4aa-74ae26a7e39f,EnvironmentCoverage,stgraph,smartbench,medium,1,3,-1,20,OPTIMIZED
488b5dd3-132e-4357-a33f-db1448d724a3,EnvironmentCoverage,stgraph,smartbench,medium,4,2,-1,20,OPTIMIZED
239b8290-a5d2-4984-a97d-1a09d8d273d1,EnvironmentCoverage,stgraph,smartbench,medium,8,2,-1,20,OPTIMIZED
968a975b-2e28-4796-9cec-7258c005356d,EnvironmentCoverage,stgraph,smartbench,medium,16,1,-1,20,OPTIMIZED
aae43259-3031-4f8e-a3d0-8101847cf5b4,EnvironmentCoverage,stgraph,smartbench,large,1,4,-1,131,OPTIMIZED
4078c916-45a3-4db3-8a6c-bd9af93d4435,EnvironmentCoverage,stgraph,smartbench,large,4,4,-1,131,OPTIMIZED
391dcfd6-931c-4fbe-a894-2c09aed19028,EnvironmentCoverage,stgraph,smartbench,large,8,3,-1,131,OPTIMIZED
4c515179-6cd5-4aa9-b656-66a98fc92c4c,EnvironmentCoverage,stgraph,smartbench,large,16,3,-1,131,OPTIMIZED
71e098e0-851b-46d0-8d03-6817c8a63f16,AgentHistory,stgraph,smartbench,small,1,15,-1,1,OPTIMIZED
aee58114-39e4-4dac-be67-f42beaa8bf96,AgentHistory,stgraph,smartbench,small,4,8,-1,1,OPTIMIZED
b7d48c3a-5c72-4486-bb74-ed0660e8e905,AgentHistory,stgraph,smartbench,small,8,8,-1,1,OPTIMIZED
99ef1e48-bfcd-43c2-9938-8724e06ed434,AgentHistory,stgraph,smartbench,small,16,7,-1,1,OPTIMIZED
f3c8951c-91a2-4404-8e01-199f9416dc41,AgentHistory,stgraph,smartbench,medium,1,10,-1,1,OPTIMIZED
4e04dc3d-358a-4dff-aa60-b4c83a5694a8,AgentHistory,stgraph,smartbench,medium,4,10,-1,1,OPTIMIZED
589c6cf8-bc29-4547-acf4-a8a82088bc3b,AgentHistory,stgraph,smartbench,medium,8,9,-1,1,OPTIMIZED
2ab9f180-c2d3-49ed-a939-d2671465d774,AgentHistory,stgraph,smartbench,medium,16,10,-1,1,OPTIMIZED
85ee4eee-b834-4415-ba51-1a7ae7320a4e,AgentHistory,stgraph,smartbench,large,1,21,-1,1,OPTIMIZED
6c102a49-86ac-46f1-a153-d69e2597647d,AgentHistory,stgraph,smartbench,large,4,23,-1,1,OPTIMIZED
dea6a4b6-013e-42d6-a204-1b6c217f784c,AgentHistory,stgraph,smartbench,large,8,24,-1,1,OPTIMIZED
961714fc-57a2-48e8-a98b-b2349173a81e,AgentHistory,stgraph,smartbench,large,16,22,-1,1,OPTIMIZED
0a445586-3103-4e9c-9839-c0f506be4b11,EnvironmentAggregate,stgraph,smartbench,small,1,3301,-1,73,OPTIMIZED
042720db-6393-4eed-a222-e6017752fced,EnvironmentAggregate,stgraph,smartbench,small,4,930,-1,73,OPTIMIZED
147c84c9-2199-475b-96a1-80c4444fb1ef,EnvironmentAggregate,stgraph,smartbench,small,8,650,-1,73,OPTIMIZED
1e2ea015-7cc3-4531-ba04-cf81095436a4,EnvironmentAggregate,stgraph,smartbench,small,16,467,-1,73,OPTIMIZED
165818b6-6728-4d52-9b9c-edc57fa5802e,EnvironmentAggregate,stgraph,smartbench,medium,1,4447,-1,90,OPTIMIZED
b1337cc0-c2ea-420f-9b61-0dd9142d56f1,EnvironmentAggregate,stgraph,smartbench,medium,4,1190,-1,90,OPTIMIZED
2ac53880-fa83-4d47-9b04-350a4b51745d,EnvironmentAggregate,stgraph,smartbench,medium,8,804,-1,90,OPTIMIZED
5b602dba-d249-47e6-a812-2af71f82e483,EnvironmentAggregate,stgraph,smartbench,medium,16,693,-1,90,OPTIMIZED
894ca319-0f4b-4ba0-ab4d-e07829eac4fd,EnvironmentAggregate,stgraph,smartbench,large,1,70018,-1,112,OPTIMIZED
6d1ef85c-a604-451f-8068-a5b1d8df3193,EnvironmentAggregate,stgraph,smartbench,large,4,17370,-1,112,OPTIMIZED
08c11f3e-b4e9-4cbf-b3a0-8910b4f86a39,EnvironmentAggregate,stgraph,smartbench,large,8,9674,-1,112,OPTIMIZED
04a1715c-44e2-4b3d-abee-689eea6ea4b0,EnvironmentAggregate,stgraph,smartbench,large,16,8291,-1,112,OPTIMIZED
62b7dca1-0578-495a-8a7d-be161d7925a0,EnvironmentAggregate,stgraph,smartbench,small,1,3770,1,73,OPTIMIZED
8a0c5f42-bbe2-4512-abbf-fead2a6b08ab,EnvironmentAggregate,stgraph,smartbench,small,4,832,1,73,OPTIMIZED
1e744570-3009-4ad2-ae4a-3b3d5efc078f,EnvironmentAggregate,stgraph,smartbench,small,8,521,1,73,OPTIMIZED
a3952827-c619-41bc-9171-3f158f3d20d8,EnvironmentAggregate,stgraph,smartbench,small,16,364,1,73,OPTIMIZED
0814ccc7-8045-41be-b9f6-257cd5b5b1e1,EnvironmentAggregate,stgraph,smartbench,medium,1,5311,1,90,OPTIMIZED
f1ef5d26-8ba7-4b0a-a936-5f7165bed574,EnvironmentAggregate,stgraph,smartbench,medium,4,1640,1,90,OPTIMIZED
1c6262f0-c017-4983-871f-1cc0d93cfd11,EnvironmentAggregate,stgraph,smartbench,medium,8,1062,1,90,OPTIMIZED
9b95e561-c62f-4588-b610-e7cce0ac848a,EnvironmentAggregate,stgraph,smartbench,medium,16,843,1,90,OPTIMIZED
f76f27e6-976d-4d53-a640-6a90e14249a4,Q1,stgraph,mimic,1692200,1,37,-1,20,NAIVE
d3186383-d49e-402b-bce4-2dd2b0c23898,Q1,stgraph,mimic,16922000,1,130,-1,503,NAIVE
e9644fd9-65bb-4a03-aa47-1ecb55cb679c,Q1,stgraph,mimic,full,1,6378,-1,65365,NAIVE
ef8e2ad3-1f25-458a-b1e3-dca64e93886b,Q1,stgraph,mimic,1692200,1,3,1,20,NAIVE
d86e532f-f4bd-4e06-9c96-bd2eca0dd9cc,Q1,stgraph,mimic,16922000,1,26,1,503,NAIVE
ec29acee-b2de-41f9-9ac6-a37ee3ecd809,Q1,stgraph,mimic,full,1,6075,1,65365,NAIVE
8b5a8d36-f27b-40ca-b713-52758800e721,Q1,stgraph,mimic,1692200,1,2,-1,20,OPTIMIZED
12a0f410-0c43-48f2-9ed2-45f5a7ec781b,Q1,stgraph,mimic,16922000,1,24,-1,503,OPTIMIZED
e89c1e1e-a3b2-424a-8f37-01712a9f7e5b,Q1,stgraph,mimic,full,1,6790,-1,65365,OPTIMIZED
cad59625-bacb-4d6f-937e-39db9a1f2824,Q1,stgraph,mimic,1692200,1,1,1,20,OPTIMIZED
7f9fcdec-c1aa-4055-ba37-a6cb857a62c8,Q1,stgraph,mimic,16922000,1,25,1,503,OPTIMIZED
7187d88d-befa-438f-9831-0c67725e6b0a,Q1,stgraph,mimic,full,1,5567,1,65365,OPTIMIZED
f83359cd-0134-4231-8347-edc319c45ca3,Q1,stgraph,mimic,1692200,1,1,1,20,OPTIMIZED
d2df4e05-2cb2-4f72-b8ec-c821bc5990a3,Q1,stgraph,mimic,1692200,4,2,1,20,OPTIMIZED
1b9a22ac-4bd3-4e8b-b672-c53024f1e281,Q1,stgraph,mimic,1692200,8,2,1,20,OPTIMIZED
4f46b9b1-feed-413a-8e52-2af58795232d,Q1,stgraph,mimic,1692200,16,2,1,20,OPTIMIZED
b0eb2e48-cfdc-4915-9867-3249c50da428,Q1,stgraph,mimic,16922000,1,30,1,503,OPTIMIZED
c860d211-fb4e-4d2a-a078-e09e92998352,Q1,stgraph,mimic,16922000,4,30,1,503,OPTIMIZED
d4c84176-7da7-4559-8854-4e5072095ac0,Q1,stgraph,mimic,16922000,8,30,1,503,OPTIMIZED
87e08c7c-6123-4ada-9e0f-de3699f85da6,Q1,stgraph,mimic,16922000,16,28,1,503,OPTIMIZED
abeee52f-f01e-46d4-b076-2dfaf36778d3,Q1,stgraph,mimic,full,1,7961,1,65365,OPTIMIZED
00ec3457-1e69-43ce-bfef-7d9786e18dca,Q1,stgraph,mimic,full,4,6144,1,65365,OPTIMIZED
8649353d-3861-478d-b8d8-e034616d74bb,Q1,stgraph,mimic,full,8,5500,1,65365,OPTIMIZED
0ae3eba7-7b82-49b0-a888-aa21a3761941,Q1,stgraph,mimic,full,16,5107,1,65365,OPTIMIZED
79abaf50-b1e1-4d5a-b935-addd7d1d6b43,Q1,stgraph,mimic,1692200,1,1,4,20,OPTIMIZED
ac83cd32-27e7-437c-8055-8ad4fad02ec1,Q1,stgraph,mimic,1692200,4,1,4,20,OPTIMIZED
7b923f8b-deba-40b2-a19b-073d6b2e0333,Q1,stgraph,mimic,1692200,8,1,4,20,OPTIMIZED
a5ad98d2-f139-4288-a74e-9f1a890ea192,Q1,stgraph,mimic,1692200,16,0,4,20,OPTIMIZED
9d94fe9c-9e48-4c2e-af6c-97cf604e00ae,Q1,stgraph,mimic,16922000,1,25,4,503,OPTIMIZED
c67e7058-f52c-4628-90f2-08a87943878a,Q1,stgraph,mimic,16922000,4,25,4,503,OPTIMIZED
954457dd-94f7-4634-bcd0-03a4df1bab84,Q1,stgraph,mimic,16922000,8,24,4,503,OPTIMIZED
138269ad-a0a9-4c0b-a04d-2d60506f983d,Q1,stgraph,mimic,16922000,16,23,4,503,OPTIMIZED
ad1edace-0382-4fbd-9436-4e2711a4b2f4,Q1,stgraph,mimic,full,1,5926,4,65365,OPTIMIZED
3aab5e76-de8e-4df0-b2f4-96fbb355f821,Q1,stgraph,mimic,full,4,6490,4,65365,OPTIMIZED
0f9cc19e-9c2e-47ff-a618-71dc223fd5c5,Q1,stgraph,mimic,full,8,5555,4,65365,OPTIMIZED
d761c4ab-772c-419a-9f2b-6bd39e0c5ddb,Q1,stgraph,mimic,full,16,7147,4,65365,OPTIMIZED
13323592-98a2-41a5-9225-6a5a68b767fc,Q1,stgraph,mimic,1692200,1,2,2,20,OPTIMIZED
8abd6f09-cbfc-428c-8d3c-b58560515de9,Q1,stgraph,mimic,1692200,16,1,2,20,OPTIMIZED
71561f92-f10b-4919-9c33-6e064ae6e7cf,Q1,stgraph,mimic,16922000,1,42,2,503,OPTIMIZED
4042e424-651a-406a-9990-39020247fa39,Q1,stgraph,mimic,16922000,16,40,2,503,OPTIMIZED
fd1d6bc7-e48f-4882-bda0-74a85570d708,Q1,stgraph,mimic,full,1,6913,2,65365,OPTIMIZED
7ee9e67d-e369-4f84-9f25-9e682b5adc84,Q1,stgraph,mimic,full,16,5578,2,65365,OPTIMIZED
e39329ad-3f4d-47db-9776-a9500f7cad4f,Q3,stgraph,mimic,1692200,1,1106,-1,1,NAIVE
abd42c8e-a52d-4bbe-9b19-97ab5c7193ef,Q3,stgraph,mimic,16922000,1,11610,-1,1,NAIVE
413d7976-5beb-4626-8919-430a1305dd04,Q3,stgraph,mimic,full,1,440309,-1,1,NAIVE
ac153696-6b5e-4778-84b9-9f4f764956c3,Q3,stgraph,mimic,1692200,1,1265,1,1,NAIVE
3e44591e-ec20-4fb8-88ae-dcb6b6bcbb6d,Q3,stgraph,mimic,16922000,1,14707,1,1,NAIVE
ad93509a-0320-4443-bc91-010774154a48,EnvironmentAggregate,stgraph,smartbench,small,1,52947,-1,73,NAIVE
fdbe830c-31fa-44a0-8c77-bbf9a2eb5712,EnvironmentAggregate,stgraph,smartbench,medium,1,194055,-1,90,NAIVE
da6d1461-fec7-4669-bf79-bbfcbee07ecd,Q1,stgraph,mimic,1692200,1,40,-1,20,NAIVE
f06a4d60-2aef-4e4e-a2d5-5ec12b440228,Q1,stgraph,mimic,16922000,1,125,-1,503,NAIVE
0c216ff8-a48a-4b0a-9d55-350884cfdea9,Q1,stgraph,mimic,1692200,1,3,1,20,NAIVE
3b80bee7-b5dc-4a3d-a64b-4b8c7f63d388,Q1,stgraph,mimic,16922000,1,74,1,503,NAIVE
755b9d86-594d-4e61-94f8-7034abf9da2c,Q1,stgraph,mimic,1692200,1,4,-1,20,OPTIMIZED
faf073c9-f7b2-438a-b8b7-cd6428667e54,Q1,stgraph,mimic,16922000,1,29,-1,503,OPTIMIZED
cb2dd999-d479-49c8-b9e0-c6721743122c,Q1,stgraph,mimic,1692200,1,1,1,20,OPTIMIZED
a3c81f0d-671a-48d1-b811-83a0ea19c426,Q1,stgraph,mimic,16922000,1,40,1,503,OPTIMIZED
0d9caa43-a7c1-46e2-a479-dccef0f4d466,Q1,stgraph,mimic,1692200,1,2,1,20,OPTIMIZED
f08d0a1d-bb31-401c-9d44-96c40d613a6f,Q1,stgraph,mimic,1692200,4,1,1,20,OPTIMIZED
742b8019-f784-4742-8949-4edfef046221,Q1,stgraph,mimic,1692200,8,1,1,20,OPTIMIZED
3b37cbfc-160e-4c77-ba5d-ccf35b4c6f8d,Q1,stgraph,mimic,1692200,16,1,1,20,OPTIMIZED
897d91a2-c79a-49c3-a288-934f1611f80c,Q1,stgraph,mimic,16922000,1,26,1,503,OPTIMIZED
bfd76b53-0d96-423d-be15-9518a0eee146,Q1,stgraph,mimic,16922000,4,57,1,503,OPTIMIZED
2d714af5-07d3-41dd-839f-89eaad41d7dd,Q1,stgraph,mimic,16922000,8,32,1,503,OPTIMIZED
7db11257-d6f3-4fcc-bc00-f92870266814,Q1,stgraph,mimic,16922000,16,30,1,503,OPTIMIZED
aa5d2e0e-cf57-481f-b652-d59d4dacc69a,Q1,stgraph,mimic,1692200,1,2,4,20,OPTIMIZED
f0662217-f587-4204-9ca8-f654b21f8170,Q1,stgraph,mimic,1692200,4,1,4,20,OPTIMIZED
736cb880-28b4-46b3-97a4-ff4cc4795e44,Q1,stgraph,mimic,1692200,8,1,4,20,OPTIMIZED
01133fbf-2aca-42db-a888-17ff157c2b5c,Q1,stgraph,mimic,1692200,16,2,4,20,OPTIMIZED
f9d2684d-a43f-4245-99a3-c10c7cfdd19e,Q1,stgraph,mimic,16922000,1,24,4,503,OPTIMIZED
9770b1bf-4db9-4390-a9e9-c455be6ed4b1,Q1,stgraph,mimic,16922000,4,22,4,503,OPTIMIZED
7f09ba00-2ae6-4193-a237-f6e54c848b48,Q1,stgraph,mimic,16922000,8,22,4,503,OPTIMIZED
652e165f-dd3f-4eeb-9258-e0b61226079c,Q1,stgraph,mimic,16922000,16,22,4,503,OPTIMIZED
4dd2a336-c2af-4745-907b-4f820ff7f89d,Q1,stgraph,mimic,1692200,1,1,2,20,OPTIMIZED
9c65a870-74d0-46dc-930b-d37c6f52d9e9,Q1,stgraph,mimic,1692200,16,1,2,20,OPTIMIZED
b76ba41a-8e32-4f0f-ac59-1f43c8ed8265,Q1,stgraph,mimic,16922000,1,56,2,503,OPTIMIZED
21e21b63-4fb3-4ce3-96f0-01200255d404,Q1,stgraph,mimic,16922000,16,54,2,503,OPTIMIZED
e49039aa-a12a-424e-93a8-7441ba87128a,Q1,stgraph,mimic,1692200,1,42,-1,20,NAIVE
df38c810-8a13-4be8-9c20-f8a3c43cb6a5,Q1,stgraph,mimic,1692200,1,13,1,20,NAIVE
8497154e-1152-4d91-a8b4-b03958b57c10,Q1,stgraph,mimic,1692200,1,6,-1,20,OPTIMIZED
91a4e2f1-d4c7-402f-91a9-5077f977f402,Q1,stgraph,mimic,1692200,1,6,1,20,OPTIMIZED
3dff6c1c-ab7e-496b-a8e2-e22ff406350b,Q1,stgraph,mimic,1692200,1,5,1,20,OPTIMIZED
69cc362e-1184-4cb6-949d-58ea22f962a2,Q1,stgraph,mimic,1692200,4,4,1,20,OPTIMIZED
de082983-0786-4cbd-a4dd-e15b67ae961a,Q1,stgraph,mimic,1692200,8,3,1,20,OPTIMIZED
04854456-0c70-49a1-94f3-a1fa544c476d,Q1,stgraph,mimic,1692200,16,3,1,20,OPTIMIZED
1c0b0da6-ee85-4ac5-a4bd-8276325c6fec,Q1,stgraph,mimic,1692200,1,12,4,20,OPTIMIZED
b17c2c46-8f29-467d-b310-f470f3d4e456,Q1,stgraph,mimic,1692200,4,3,4,20,OPTIMIZED
ec565d88-f10f-414b-b858-94a3723ecae1,Q1,stgraph,mimic,1692200,8,3,4,20,OPTIMIZED
2c7e0b4b-c581-4bfb-819e-f85ea7c536c3,Q1,stgraph,mimic,1692200,16,3,4,20,OPTIMIZED
ddd535ec-b2d0-4297-935d-2edfff19dbe6,Q1,stgraph,mimic,1692200,1,3,2,20,OPTIMIZED
c06512a6-dc2a-44e6-9144-5f4dc6638865,Q1,stgraph,mimic,1692200,16,2,2,20,OPTIMIZED
d8cee7c1-c5f3-4120-8687-197bad3aa3a0,Q1,stgraph,mimic,4000,1,26,-1,1,NAIVE
a5871379-a91a-4228-82f4-347e7b10d7d6,Q1,stgraph,mimic,4000,1,2,1,1,NAIVE
77a71deb-d048-4cc7-9a04-eaeeb159f867,Q1,stgraph,mimic,4000,1,1,-1,1,OPTIMIZED
61e4950d-0ea6-4078-be62-b97038cf04e6,Q1,stgraph,mimic,4000,1,1,1,1,OPTIMIZED
6f95f59a-63a9-4bd7-810c-e24243c1f24b,Q1,stgraph,mimic,4000,1,1,1,1,OPTIMIZED
a315e9c2-08a7-4f7c-ac44-28f2546dc280,Q1,stgraph,mimic,4000,4,1,1,1,OPTIMIZED
87918bf5-0915-4700-bc6b-98ffb0746818,Q1,stgraph,mimic,4000,8,0,1,1,OPTIMIZED
70a85840-cc02-4e72-9409-cd74c5ea3806,Q1,stgraph,mimic,4000,16,1,1,1,OPTIMIZED
385f998c-8a06-436a-816e-a88372890712,Q1,stgraph,mimic,4000,1,1,4,1,OPTIMIZED
34f20424-3c50-4d7a-a964-448649e0b64f,Q1,stgraph,mimic,4000,4,1,4,1,OPTIMIZED
20c9e1ce-7769-4fe6-a405-d387c7e8d4f0,Q1,stgraph,mimic,4000,8,1,4,1,OPTIMIZED
474fe114-5c66-408f-b57d-2a6cfc464737,Q1,stgraph,mimic,4000,16,0,4,1,OPTIMIZED
4b3ec534-c4a9-4127-81b7-23c969c13483,Q1,stgraph,mimic,4000,1,1,2,1,OPTIMIZED
3874dff6-8cd9-416e-830c-2f00b8a4a9c8,Q1,stgraph,mimic,4000,16,1,2,1,OPTIMIZED
a8ecb126-ca36-480e-b9af-8101d0d9d518,Q1,stgraph,mimic,4000,1,29,1,1,NAIVE
4e5fbff2-ceea-4543-9fd3-d7f1a13886ee,Q1,stgraph,mimic,4000,1,2,1,1,OPTIMIZED
4ba68a2f-ee82-45db-8d59-0a8c63a66485,Q1,stgraph,mimic,4000,1,1,1,1,OPTIMIZED
8dcf7a4d-415b-4b49-83ab-78e041fc9b7e,Q1,stgraph,mimic,4000,4,1,1,1,OPTIMIZED
c351d833-4c21-404d-a3a3-7f59127669ad,Q1,stgraph,mimic,4000,8,0,1,1,OPTIMIZED
01cea45b-ad71-4601-8625-a60034e568e2,Q1,stgraph,mimic,4000,16,1,1,1,OPTIMIZED
5f5a7aad-ae51-45c1-adfc-bc52bf33bef0,Q1,stgraph,mimic,4000,1,1,4,1,OPTIMIZED
c40487e2-7a7e-4d11-8cbf-fbbb9954fc49,Q1,stgraph,mimic,4000,4,1,4,1,OPTIMIZED
9da76047-fd6b-4e7d-8d78-003690f68911,Q1,stgraph,mimic,4000,8,1,4,1,OPTIMIZED
8b6517ff-f898-43fa-b0dd-e63f350e3dc0,Q1,stgraph,mimic,4000,16,0,4,1,OPTIMIZED
4a455dd2-d3cb-4ccc-8869-4db08457210c,Q1,stgraph,mimic,4000,1,0,2,1,OPTIMIZED
72e3a12e-1121-40ba-addb-0b71c1134475,Q1,stgraph,mimic,4000,16,1,2,1,OPTIMIZED
39ded2db-417c-427b-8213-d98cb72308d3,Q3,stgraph,mimic,4000,1,269,1,1,NAIVE
66965698-2173-4eb3-9b5f-91e9ed5fdc5b,Q3,stgraph,mimic,4000,1,62,1,1,OPTIMIZED
fe7d54f3-c5fb-42f2-8ac5-90c565bdb32e,Q3,stgraph,mimic,4000,1,42,1,1,OPTIMIZED
c97afefa-7a6a-49b4-a77d-f263ae31b5d5,Q3,stgraph,mimic,4000,4,33,1,1,OPTIMIZED
19f8c0dc-b699-4fe0-9033-41604e67f01f,Q3,stgraph,mimic,4000,8,30,1,1,OPTIMIZED
0458c329-4e77-4fd9-a7e9-0718ec7ed4a3,Q3,stgraph,mimic,4000,16,31,1,1,OPTIMIZED
1d2bd128-d72f-4a45-8365-437ec6388ffa,Q3,stgraph,mimic,4000,1,1432,4,1,OPTIMIZED
a63732d9-4bae-4f91-96b2-65f94f2e6f73,Q3,stgraph,mimic,4000,4,56,4,1,OPTIMIZED
ce0969d7-44c0-4e99-a5e5-b227cb9cb988,Q3,stgraph,mimic,4000,8,81,4,1,OPTIMIZED
568a1fc9-95e6-4b74-931d-cb12add1b9d3,Q3,stgraph,mimic,4000,16,56,4,1,OPTIMIZED
2283752a-4675-4109-ab3b-b9fd22697765,Q3,stgraph,mimic,4000,1,196,2,1,OPTIMIZED
ca2ca2b0-5e6f-43d5-a86d-1ea6c10a6c94,Q3,stgraph,mimic,4000,16,60,2,1,OPTIMIZED
800cafcd-5756-4796-bb27-52cd346f9980,Q2,stgraph,mimic,4000,1,122,1,7410,NAIVE
6a16250f-79ea-4e1b-9e11-af9ad02b903e,Q2,stgraph,mimic,4000,1,104,1,7410,OPTIMIZED
8cb2037d-c222-436a-9c8d-89602866064e,Q2,stgraph,mimic,4000,1,88,1,7410,OPTIMIZED
f19d7a9c-4ef0-41a0-8532-b5611dda4528,Q2,stgraph,mimic,4000,4,99,1,7410,OPTIMIZED
a33857f8-ef2e-40f8-bdaf-f25a72cc6a18,Q2,stgraph,mimic,4000,8,106,1,7410,OPTIMIZED
97cf2c2e-e248-4985-ad30-9f6905c626a6,Q2,stgraph,mimic,4000,16,77,1,7410,OPTIMIZED
81de28c3-e35e-454b-a303-7e4554a3fef7,Q2,stgraph,mimic,4000,1,135,4,4952,OPTIMIZED
d24910d7-6a4a-4931-a7be-00455e7a9d54,Q2,stgraph,mimic,4000,4,133,4,4952,OPTIMIZED
af1a20ac-a1ad-4f7d-88d7-1c7484b43a0e,Q2,stgraph,mimic,4000,8,103,4,4952,OPTIMIZED
528fb96f-ec72-4316-a834-53022f737abc,Q2,stgraph,mimic,4000,16,93,4,4952,OPTIMIZED
7e234d47-d41c-49d7-aa2c-57581bbefc94,Q2,stgraph,mimic,4000,1,146,2,7410,OPTIMIZED
2be5d53f-52a6-4d41-a4cc-d60cab731a30,Q2,stgraph,mimic,4000,16,142,2,7410,OPTIMIZED
6f325857-368f-4b55-9edb-2467af2ff478,Q4,stgraph,mimic,4000,1,152,1,1,NAIVE
076d840d-84f7-4985-9d93-6c65ecfd001a,Q4,stgraph,mimic,4000,1,48,1,1,OPTIMIZED
6630cacb-429f-4cf6-9f86-0fea534fe027,Q4,stgraph,mimic,4000,1,34,1,1,OPTIMIZED
e3a3724f-56e1-4f77-b1a3-d35646e3e5d7,Q4,stgraph,mimic,4000,4,27,1,1,OPTIMIZED
fd24178f-6912-4609-b71f-191c6ed9cd91,Q4,stgraph,mimic,4000,8,27,1,1,OPTIMIZED
6d4f7a0a-ae25-49e7-951c-98077d0f3c02,Q4,stgraph,mimic,4000,16,40,1,1,OPTIMIZED
928a1eb2-e3f1-43d7-95b2-9788ebda18ec,Q4,stgraph,mimic,4000,1,52,4,1,OPTIMIZED
502de6cf-2913-4b07-a7ac-77879389cfc2,Q4,stgraph,mimic,4000,4,44,4,1,OPTIMIZED
b1d4a3e4-4f19-4626-b72e-e70db422a8af,Q4,stgraph,mimic,4000,8,50,4,1,OPTIMIZED
15fa7720-0495-4c8f-baa7-e4ee412a697b,Q4,stgraph,mimic,4000,16,46,4,1,OPTIMIZED
48840be1-c6f8-49fe-8286-d2c17594ab3c,Q4,stgraph,mimic,4000,1,56,2,1,OPTIMIZED
74e0bf2c-ff8a-44f2-a9d2-22315deb75cb,Q4,stgraph,mimic,4000,16,58,2,1,OPTIMIZED
85bcdc22-d53b-4880-ad2d-dab27e70d0bd,Q1,stgraph,mimic,1692200,1,38,1,20,NAIVE
116bd866-d29b-4b0c-9bb6-44648079e450,Q1,stgraph,mimic,16922000,1,121,1,503,NAIVE
2b508a5e-b192-4fe0-baa5-13a3e1809a2f,Q1,stgraph,mimic,1692200,1,4,1,20,OPTIMIZED
82e36775-99c8-4fd8-b94e-f08df1a9595a,Q1,stgraph,mimic,16922000,1,61,1,503,OPTIMIZED
ab2e03dc-a645-4004-8a9c-47a08dd86fe1,Q1,stgraph,mimic,1692200,1,3,1,20,OPTIMIZED
fefad1df-f3b5-4c28-8946-f4dc213b71af,Q1,stgraph,mimic,1692200,4,3,1,20,OPTIMIZED
e97cc8a9-7e0e-47e3-8b8e-923e9f969708,Q1,stgraph,mimic,1692200,8,3,1,20,OPTIMIZED
fec83e39-6782-4113-9e6c-f4c260505e13,Q1,stgraph,mimic,1692200,16,3,1,20,OPTIMIZED
907ff5e0-b285-4968-9228-58b23ad0ad5b,Q1,stgraph,mimic,16922000,1,24,1,503,OPTIMIZED
236d709b-c567-47f7-9aa3-673cc6c4a166,Q1,stgraph,mimic,16922000,4,23,1,503,OPTIMIZED
bebdcf68-8e8c-4967-a59d-b5dd11b1d925,Q1,stgraph,mimic,16922000,8,36,1,503,OPTIMIZED
c5a5fd3c-057c-4fe8-a3a6-3dacbc13f2b3,Q1,stgraph,mimic,16922000,16,74,1,503,OPTIMIZED
c70ed732-d586-490b-a1f1-ad1b163a90be,Q1,stgraph,mimic,1692200,1,2,4,20,OPTIMIZED
1b33399e-be55-4881-aaf4-1a423b73a82e,Q1,stgraph,mimic,1692200,4,1,4,20,OPTIMIZED
06bb5c78-9e72-4c91-a6c7-0c13b1c1aff6,Q1,stgraph,mimic,1692200,8,1,4,20,OPTIMIZED
e8cd55f5-7b95-4b90-a657-4edb4901e52d,Q1,stgraph,mimic,1692200,16,1,4,20,OPTIMIZED
52f5ce0c-833a-46a6-9e1b-f0619d2266ea,Q1,stgraph,mimic,16922000,1,41,4,503,OPTIMIZED
b18d1f3d-ae1d-47e0-a22b-f1232d8aeaaf,Q1,stgraph,mimic,16922000,4,39,4,503,OPTIMIZED
dd02add5-942c-4d5e-aeed-df71dba90036,Q1,stgraph,mimic,16922000,8,40,4,503,OPTIMIZED
5cfec3ad-e2aa-45a1-a12f-1345ac9af7c7,Q1,stgraph,mimic,16922000,16,40,4,503,OPTIMIZED
81249377-6062-4403-ba5c-34155e02d835,Q1,stgraph,mimic,1692200,1,1,2,20,OPTIMIZED
