test_id,queryid,model,dataset,datasetSize,threads,elapsedTime,numMachines,cardinality,queryMode
dd6a12f3-2714-41bf-8314-65d746ffa8b1,AgentHistory,stgraph,smartbench,small,8,23,4,1,OPTIMIZED
5da31c61-7cca-42e3-8bf4-f79e7e10edc7,AgentHistory,stgraph,smartbench,small,16,26,4,1,OPTIMIZED
c5f400cc-802a-4d8d-b3c5-09b99c50bc1b,AgentHistory,stgraph,smartbench,medium,1,27,4,1,OPTIMIZED
fdeb4766-d1d9-459e-81fa-2bdee317d392,AgentHistory,stgraph,smartbench,medium,4,22,4,1,OPTIMIZED
6c8c2c08-8e1f-4b4d-afc9-5eb6531b55f1,AgentHistory,stgraph,smartbench,medium,8,24,4,1,OPTIMIZED
e325cf90-fed7-4ce6-b54a-69564d198af4,AgentHistory,stgraph,smartbench,medium,16,24,4,1,OPTIMIZED
4f6ce67a-5537-4b29-b968-dcff3aab9370,AgentHistory,stgraph,smartbench,large,1,42,4,1,OPTIMIZED
080a6fb8-7d29-4c0b-9a5f-4f0fc4dce6ed,AgentHistory,stgraph,smartbench,large,4,41,4,1,OPTIMIZED
4cac8759-0451-4d0a-950f-48905c12d39f,AgentHistory,stgraph,smartbench,large,8,42,4,1,OPTIMIZED
f205f5aa-9612-4477-9f4a-2c97b954545d,AgentHistory,stgraph,smartbench,large,16,38,4,1,OPTIMIZED
20c3e91b-d524-4a99-96d5-9f83bb8e0e51,AgentHistory,stgraph,smartbench,small,16,25,2,1,OPTIMIZED
70cfeac6-fc4e-43eb-9ef4-59e5aac6eedd,AgentHistory,stgraph,smartbench,medium,16,25,2,1,OPTIMIZED
d55027ae-1152-44bf-9f31-949d39409029,AgentHistory,stgraph,smartbench,large,16,41,2,1,OPTIMIZED
47c48b0a-36f9-4e79-b91b-05de65bd3839,Q1,stgraph,mimic,1692200,1,118,1,698,NAIVE
02ed0441-90f7-46e2-95c0-ea95ff6cc469,Q1,stgraph,mimic,1692200,1,28,1,698,OPTIMIZED
d84e46a1-5f8a-426d-988c-8975eb8481f8,Q1,stgraph,mimic,16922000,1,223,1,6547,NAIVE
051df0df-8775-445a-b3b3-3ac47c068d20,Q1,stgraph,mimic,16922000,1,224,1,6547,OPTIMIZED
454ca2f4-ec17-407e-a6fd-d5dd0a1bb24a,Q1,stgraph,mimic,full,1,6927,1,65365,NAIVE
e20f5320-70cf-4d5e-8586-3802504e5320,Q1,stgraph,mimic,full,1,6986,1,65365,OPTIMIZED
841dba02-3e6f-4a79-9e6a-420dddd1b9b6,Q1,stgraph,mimic,1692200,1,22,1,698,OPTIMIZED
90b3e8a9-70ee-4c01-bf93-e1287633ac16,Q1,stgraph,mimic,1692200,4,22,1,698,OPTIMIZED
1a6ac819-5166-44dc-b719-fc109dc4213a,Q1,stgraph,mimic,1692200,8,21,1,698,OPTIMIZED
7c46d8bb-a136-4e7b-91e3-77ad4e66cae8,Q1,stgraph,mimic,1692200,16,20,1,698,OPTIMIZED
0a8b384e-7bfb-40a5-ba40-a7a659464186,Q1,stgraph,mimic,16922000,1,566,1,6547,OPTIMIZED
2807a216-52ed-40c0-9cdb-82a4fd505d5a,Q1,stgraph,mimic,16922000,4,169,1,6547,OPTIMIZED
0d060786-6abc-450b-aa2a-1b6de090a4a2,Q1,stgraph,mimic,16922000,8,169,1,6547,OPTIMIZED
01269b11-af11-44c0-9ec0-3545e114d63b,Q1,stgraph,mimic,16922000,16,427,1,6547,OPTIMIZED
df3f352a-39f5-49b6-ac44-9e029bc831ff,Q1,stgraph,mimic,full,1,6476,1,65365,OPTIMIZED
fd729b45-9f0f-4467-bdf0-269993cd4535,Q1,stgraph,mimic,full,4,8103,1,65365,OPTIMIZED
c1190133-0031-4534-9c18-15dfe7889950,Q1,stgraph,mimic,full,8,7345,1,65365,OPTIMIZED
e84e5327-ef5e-4b47-be05-a8e7ebd5e2e8,Q1,stgraph,mimic,full,16,6055,1,65365,OPTIMIZED
a84f8e01-1849-4ea3-b991-0482dd9c0c19,Q1,stgraph,mimic,1692200,1,33,4,698,OPTIMIZED
eb600ae5-f84f-42e8-9267-502a7fee4c21,Q1,stgraph,mimic,1692200,4,31,4,698,OPTIMIZED
f99cfb89-fac4-4b74-8f6d-5a40cefb0ead,Q1,stgraph,mimic,1692200,8,30,4,698,OPTIMIZED
a79f5f43-6c6d-42dd-96ec-a505a9fa2def,Q1,stgraph,mimic,1692200,16,28,4,698,OPTIMIZED
4bc5abbe-cac8-4431-be33-41b4f4875001,Q1,stgraph,mimic,16922000,1,238,4,6547,OPTIMIZED
da431303-c7b3-41e8-b5b9-dba45168f35f,Q1,stgraph,mimic,16922000,4,219,4,6547,OPTIMIZED
b59e205b-37d3-4390-a0af-71ba8d67cae8,Q1,stgraph,mimic,16922000,8,221,4,6547,OPTIMIZED
d65eea11-cb45-4184-a5ef-7a3e4f11488f,Q1,stgraph,mimic,16922000,16,222,4,6547,OPTIMIZED
951a5d10-032b-46b2-b1a6-9602873b2e36,Q1,stgraph,mimic,full,1,4618,4,65365,OPTIMIZED
8da34180-d9f3-41cd-9e38-dd0981b5b268,Q1,stgraph,mimic,full,4,4758,4,65365,OPTIMIZED
3d44a7f3-0a6f-423c-b581-df42870efec4,Q1,stgraph,mimic,full,8,5475,4,65365,OPTIMIZED
c66403a2-bc99-48fe-8940-7e553a46eac0,Q1,stgraph,mimic,full,16,6766,4,65365,OPTIMIZED
f2fa3eb2-dd7e-4082-a813-10c7dbb68c12,Q1,stgraph,mimic,1692200,16,20,2,698,OPTIMIZED
fe459af6-8e78-4552-9dcf-5b2dc859076a,Q1,stgraph,mimic,16922000,16,170,2,6547,OPTIMIZED
49df0850-730f-48ac-ac24-7c669e298b0e,Q1,stgraph,mimic,full,16,6712,2,65365,OPTIMIZED
7368eac3-7157-4fa1-8a92-ecb64b40e33e,Q3,stgraph,mimic,1692200,1,5052,1,1,NAIVE
11e1e21f-1cb4-4979-a196-282952a839f6,Q3,stgraph,mimic,1692200,1,7330,1,1,OPTIMIZED
16f4f161-6c98-4ac4-8c8a-0dfa8050c05c,Q3,stgraph,mimic,16922000,1,47775,1,1,NAIVE
0d3240b8-5d1c-4287-9ccb-050622f4cb93,Q3,stgraph,mimic,16922000,1,68579,1,1,OPTIMIZED
8e55ca7d-a211-4a23-934d-2fecdb20d313,Q3,stgraph,mimic,full,1,471259,1,1,NAIVE
e34c12d5-31a2-46a0-9bc9-5f6f4de86d40,Q3,stgraph,mimic,full,1,676339,1,1,OPTIMIZED
1e329ba7-95eb-4741-aaca-55e3a0698e79,Q3,stgraph,mimic,1692200,1,7150,1,1,OPTIMIZED
46a562d4-d7c7-4d4c-bb08-1baf76350ae1,Q3,stgraph,mimic,1692200,4,2496,1,1,OPTIMIZED
5b182712-e568-4d4e-b640-4716ad36f288,Q3,stgraph,mimic,1692200,8,1654,1,1,OPTIMIZED
bb96abf2-b313-43cc-9315-7b019ed08dfd,Q3,stgraph,mimic,1692200,16,1409,1,1,OPTIMIZED
ebb571ad-cfc4-41d9-803c-d27da07a055c,Q3,stgraph,mimic,16922000,1,67463,1,1,OPTIMIZED
a76c86f9-5586-41d0-934e-b0ea9a9c674c,Q3,stgraph,mimic,16922000,4,22816,1,1,OPTIMIZED
7f9dca8a-8502-4ef8-b3c8-78c7a5972c63,Q3,stgraph,mimic,16922000,8,15260,1,1,OPTIMIZED
9f5c5114-6468-49cf-a1eb-ce05ba7b181e,Q3,stgraph,mimic,16922000,16,13232,1,1,OPTIMIZED
1c5f17d5-aac4-4019-9f6f-09d6a3ef8402,Q3,stgraph,mimic,full,1,676097,1,1,OPTIMIZED
6c8282db-ecb0-4c0a-b203-482e59054d72,Q3,stgraph,mimic,full,4,234826,1,1,OPTIMIZED
8c19dc7b-faf7-41fd-9f15-60c57f455b36,Q3,stgraph,mimic,full,8,157807,1,1,OPTIMIZED
c3734002-b164-4330-8183-1367f2f05f6b,Q3,stgraph,mimic,full,16,139404,1,1,OPTIMIZED
64127459-a8e2-48ee-b068-94d83772e2ef,Q3,stgraph,mimic,1692200,1,17046,4,1,OPTIMIZED
31c1ab89-331a-4050-9fc3-3a63d9fc3ce0,Q3,stgraph,mimic,1692200,4,4491,4,1,OPTIMIZED
7e5e8703-bc05-4c99-92da-ce1fe8495188,Q3,stgraph,mimic,1692200,8,2721,4,1,OPTIMIZED
c5bb468e-07fd-4b6b-b7fe-09df732e8888,Q3,stgraph,mimic,1692200,16,1664,4,1,OPTIMIZED
b0baf0dd-27bf-4399-97bf-a45804c0dce6,Q3,stgraph,mimic,16922000,1,163213,4,1,OPTIMIZED
fcc8766d-d8f7-4dd4-9296-f3a3ae26882f,Q3,stgraph,mimic,16922000,4,44911,4,1,OPTIMIZED
e4cfa0bf-60d1-40db-b862-f94e5452db99,Q3,stgraph,mimic,16922000,8,26551,4,1,OPTIMIZED
d14207ed-d730-46c9-bdaf-47a38c1a6b3e,Q3,stgraph,mimic,16922000,16,15628,4,1,OPTIMIZED
002cb5c4-ec5a-4239-aad2-9d13358d2001,Q3,stgraph,mimic,full,1,1639261,4,1,OPTIMIZED
209a07fc-9d74-4add-a456-742a7edc74a3,Q3,stgraph,mimic,full,4,451666,4,1,OPTIMIZED
1f91083f-64ac-43fe-97b7-92d1c58d92a1,Q3,stgraph,mimic,full,8,271522,4,1,OPTIMIZED
43db24a0-c598-48f1-b453-5e6b46951fac,Q3,stgraph,mimic,full,16,155094,4,1,OPTIMIZED
3ec3140e-d5f9-4636-b900-a76dcbe9bad2,Q3,stgraph,mimic,1692200,16,1684,2,1,OPTIMIZED
416d66f9-3629-4791-821f-b5ae23eb9bb6,Q3,stgraph,mimic,16922000,16,12683,2,1,OPTIMIZED
fc6ff070-dae3-4ccb-a5c2-9bd835354894,Q3,stgraph,mimic,full,16,123065,2,1,OPTIMIZED
62752fca-4e5b-4bc5-931b-00cbcb605e1d,Q2,stgraph,mimic,1692200,1,4527,1,488,NAIVE
a4dd29c8-7096-490d-8255-de7e892877bc,Q2,stgraph,mimic,1692200,1,3862,1,488,OPTIMIZED
2cf71563-db02-468c-afa2-4eedf241bae9,Q2,stgraph,mimic,16922000,1,43298,1,5373,NAIVE
2b64199f-105a-47dd-86e9-f548af377106,Q2,stgraph,mimic,16922000,1,36032,1,5373,OPTIMIZED
110cbef3-fd32-4bac-9dc6-2ad76d90789b,Q2,stgraph,mimic,full,1,441956,1,55493,NAIVE
a423fb51-9684-4218-8ad1-185656dfa504,Q2,stgraph,mimic,full,1,365844,1,55493,OPTIMIZED
1538e4f2-bf9a-453a-96b5-f104d55231a2,Q2,stgraph,mimic,1692200,1,3870,1,488,OPTIMIZED
a005ba7d-2b7a-46ab-ad90-386a58512a95,Q2,stgraph,mimic,1692200,4,1177,1,488,OPTIMIZED
14775993-ee11-46fb-ac29-bc27e7c16837,Q2,stgraph,mimic,1692200,8,865,1,488,OPTIMIZED
00f4cc84-16e5-418f-8c84-d53a4b73a0d7,Q2,stgraph,mimic,1692200,16,811,1,488,OPTIMIZED
a75a02f3-c37f-4dfb-9db6-bfc8ec67364b,Q2,stgraph,mimic,16922000,1,36183,1,5373,OPTIMIZED
f4a616b0-2ddd-412f-8e9d-690e305c6713,Q2,stgraph,mimic,16922000,4,11647,1,5373,OPTIMIZED
3815dcde-39fb-4241-a9e2-026937107255,Q2,stgraph,mimic,16922000,8,7905,1,5373,OPTIMIZED
b4654322-e8e4-41c7-bf17-fc738eb563c9,Q2,stgraph,mimic,16922000,16,7740,1,5373,OPTIMIZED
6da86776-300e-4768-8f79-0aa50786f3e1,Q2,stgraph,mimic,full,1,365657,1,55493,OPTIMIZED
70837115-c520-4bcd-8672-9c07a0bfb944,Q2,stgraph,mimic,full,4,119391,1,55493,OPTIMIZED
ec9a53c0-762e-4be3-b125-3cea2946f476,Q2,stgraph,mimic,full,8,80545,1,55493,OPTIMIZED
e6e01c81-cc08-479e-a8f0-185dcd54a4b9,Q2,stgraph,mimic,full,16,82604,1,55493,OPTIMIZED
b3238d37-4860-4c2f-a914-c19131fc731e,Q2,stgraph,mimic,1692200,1,9530,4,488,OPTIMIZED
2e59b1c2-71cb-472a-90ca-fc4567dc57d0,Q2,stgraph,mimic,1692200,4,2322,4,488,OPTIMIZED
13905eb1-9eed-4b4d-9238-02ec7d2dacc0,Q2,stgraph,mimic,1692200,8,1251,4,488,OPTIMIZED
efc32397-cb47-4d44-8a44-519c176d9a46,Q2,stgraph,mimic,1692200,16,965,4,488,OPTIMIZED
4a55ab8b-d29d-472f-8e89-3f1fe62e2bb5,Q2,stgraph,mimic,16922000,1,87472,4,5373,OPTIMIZED
eb32cebb-23fa-485c-bfc0-6a06a714cb81,Q2,stgraph,mimic,16922000,4,22173,4,5373,OPTIMIZED
33df276d-31d0-413f-812a-06ba223d8bd9,Q2,stgraph,mimic,16922000,8,11444,4,5373,OPTIMIZED
a5ec2fee-9aba-4468-b646-cedbf22ffdcd,Q2,stgraph,mimic,16922000,16,7215,4,5373,OPTIMIZED
f140373d-8a93-4b6b-88ba-7c25ad6f1397,Q2,stgraph,mimic,full,1,911281,4,55493,OPTIMIZED
78d08efe-ea5a-4372-9e10-298104dd5787,Q2,stgraph,mimic,full,4,231134,4,55493,OPTIMIZED
6df3fb0b-e433-4f29-91a0-d5b5a1a0122c,Q2,stgraph,mimic,full,8,110946,4,55493,OPTIMIZED
1e9c0071-a3e3-47a1-9d29-bf8f30aa0c91,Q2,stgraph,mimic,full,16,74914,4,55493,OPTIMIZED
27e07f44-7dd5-45ac-9a21-6f7c57dbaaeb,Q2,stgraph,mimic,1692200,16,950,2,488,OPTIMIZED
96ebdf6e-38f6-442e-a178-954c0252a5a8,Q2,stgraph,mimic,16922000,16,6958,2,5373,OPTIMIZED
992a7dff-a1f1-42ee-92f5-309719a1192b,Q2,stgraph,mimic,full,16,68332,2,55493,OPTIMIZED
72976d5e-4485-49e8-afca-a6a428017418,Q4,stgraph,mimic,1692200,1,4836,1,1,NAIVE
4739c930-6f6f-4c5c-89e4-159ae8116777,Q4,stgraph,mimic,1692200,1,7264,1,1,OPTIMIZED
f384e121-cb4a-4b79-a841-81c59581dad3,Q4,stgraph,mimic,16922000,1,46258,1,1,NAIVE
179648d0-a7f5-4e99-bda1-dc4b808f011f,Q4,stgraph,mimic,16922000,1,67672,1,1,OPTIMIZED
b5c280b8-80d4-461b-8b07-cb78822984d7,Q4,stgraph,mimic,full,1,467259,1,1,NAIVE
8c1ea297-66fb-4daf-9f72-a4666a4b7bb3,Q4,stgraph,mimic,full,1,682495,1,1,OPTIMIZED
c6a23109-8d74-4220-a43f-60ecdfd733b7,Q4,stgraph,mimic,1692200,1,7279,1,1,OPTIMIZED
a93c4bf0-7d92-4e20-bc7a-aae2a25812ee,Q4,stgraph,mimic,1692200,4,2421,1,1,OPTIMIZED
d3922c5a-2a34-4594-8015-2147e0b072d5,Q4,stgraph,mimic,1692200,8,1692,1,1,OPTIMIZED
366ba49e-4bcd-40aa-a591-764d20cb2f49,Q4,stgraph,mimic,1692200,16,1444,1,1,OPTIMIZED
6a642a26-95ff-4c0d-94b7-62ba078b16da,Q4,stgraph,mimic,16922000,1,67832,1,1,OPTIMIZED
e56f8787-5983-4e0b-885c-23aa31f35a56,Q4,stgraph,mimic,16922000,4,23357,1,1,OPTIMIZED
0b19b844-d58f-4ff3-994b-6a1df09d5196,Q4,stgraph,mimic,16922000,8,15678,1,1,OPTIMIZED
a4accdba-98f6-4c5f-ba23-9b6cfad2fefc,Q4,stgraph,mimic,16922000,16,14012,1,1,OPTIMIZED
429c79d2-4d6e-4f0f-8b64-b1ab4354bf5d,Q4,stgraph,mimic,full,1,683217,1,1,OPTIMIZED
db8e7800-722d-41eb-8d4c-c53bcebecfd2,Q4,stgraph,mimic,full,4,229882,1,1,OPTIMIZED
701348ee-27fd-495e-bb78-ab5d8e77602f,Q4,stgraph,mimic,full,8,156171,1,1,OPTIMIZED
27c346f1-69f2-43a2-8bc1-b519529e7eb9,Q4,stgraph,mimic,full,16,142263,1,1,OPTIMIZED
d00f8145-8879-40d7-845b-cd345940f907,Q4,stgraph,mimic,1692200,1,17247,4,1,OPTIMIZED
6a547668-cc80-4e2c-8d5d-5d234d9b52e8,Q4,stgraph,mimic,1692200,4,4476,4,1,OPTIMIZED
67f88d8a-8a4b-4fb5-85d4-b1ed557b73d5,Q4,stgraph,mimic,1692200,8,2795,4,1,OPTIMIZED
a63a9239-27d1-44e1-a566-dc6288039076,Q4,stgraph,mimic,1692200,16,1835,4,1,OPTIMIZED
bcee8860-3636-44a2-961b-f71f74df7696,Q4,stgraph,mimic,16922000,1,155265,4,1,OPTIMIZED
7f622b7a-fb3e-488d-8dbd-0e4522d4dbe1,Q4,stgraph,mimic,16922000,4,41979,4,1,OPTIMIZED
89c37137-f54c-46ff-bcdb-37aad45ac7ff,Q4,stgraph,mimic,16922000,8,26017,4,1,OPTIMIZED
5b341af3-214d-416d-86cb-0cbe7cd84b57,Q4,stgraph,mimic,16922000,16,14974,4,1,OPTIMIZED
1c24bf8f-8558-4f8a-8081-22695a231d0c,Q4,stgraph,mimic,full,1,1539603,4,1,OPTIMIZED
9f8cfd7a-0ade-4622-858c-27ce3a8bc397,Q4,stgraph,mimic,full,4,420380,4,1,OPTIMIZED
0f914896-0d96-4e70-8686-245e07e5b31c,Q4,stgraph,mimic,full,8,264513,4,1,OPTIMIZED
42827c58-d758-46d8-87b2-58a6d49d0f12,Q4,stgraph,mimic,full,16,145186,4,1,OPTIMIZED
2e760e4d-0831-4015-9428-cc51e5c20d8a,Q4,stgraph,mimic,1692200,16,1601,2,1,OPTIMIZED
7bbddbd3-3329-4670-a521-ee5de65140ec,Q4,stgraph,mimic,16922000,16,12977,2,1,OPTIMIZED
91d7833e-6527-49fe-9069-2b42a5368e2b,Q4,stgraph,mimic,full,16,119124,2,1,OPTIMIZED
a9a7f9f3-20db-4928-985a-c720d6225d21,EnvironmentAggregate,stgraph,smartbench,large,1,66653,1,112,OPTIMIZED
6fb30d8f-e7ed-485a-b423-277618e0698b,EnvironmentAggregate,stgraph,smartbench,extralarge,1,166514,1,88,OPTIMIZED
27f328da-b253-4c06-a39c-d61da166203e,EnvironmentAggregate,stgraph,smartbench,large,1,64298,1,112,OPTIMIZED
47ccb2d7-6a31-40fb-8681-6c612346716c,EnvironmentAggregate,stgraph,smartbench,large,4,15503,1,112,OPTIMIZED
c2c393a0-6303-4701-803b-e00f079ee5ee,EnvironmentAggregate,stgraph,smartbench,large,8,9684,1,112,OPTIMIZED
a4b5c475-f84a-4d06-a9f8-7fd24ae2ab5a,EnvironmentAggregate,stgraph,smartbench,large,16,8285,1,112,OPTIMIZED
0dd4b73d-42f0-448f-a1d2-26b3afb9e749,EnvironmentAggregate,stgraph,smartbench,extralarge,1,152890,1,88,OPTIMIZED
57729bfe-3ca6-4536-9493-b38de39e26c6,EnvironmentAggregate,stgraph,smartbench,extralarge,4,44437,1,88,OPTIMIZED
7f4e5741-e328-4d3b-9f91-67bb7ba85dc4,EnvironmentAggregate,stgraph,smartbench,extralarge,8,30127,1,88,OPTIMIZED
10aaf838-64f3-4fe1-9101-d687299f4f1b,EnvironmentAggregate,stgraph,smartbench,extralarge,16,26603,1,88,OPTIMIZED
861bdcc9-fbef-4201-881b-c6463ffb71b7,EnvironmentAggregate,stgraph,smartbench,large,1,74928,4,112,OPTIMIZED
56f28efe-9e4e-4378-b7fa-726714816a7c,EnvironmentAggregate,stgraph,smartbench,large,4,18063,4,112,OPTIMIZED
9e9915ad-e24f-47a3-a721-b785e2cc2ce5,EnvironmentAggregate,stgraph,smartbench,large,8,9634,4,112,OPTIMIZED
efa0cb69-d0d7-42f9-ab79-871a1c766656,EnvironmentAggregate,stgraph,smartbench,large,16,7882,4,112,OPTIMIZED
73e144ab-3dd1-4d30-b99c-b87895da7518,EnvironmentAggregate,stgraph,smartbench,extralarge,1,102109,4,88,OPTIMIZED
4d6c9d16-84eb-4b65-8ffc-b7b8c5f69eeb,EnvironmentAggregate,stgraph,smartbench,extralarge,4,24756,4,88,OPTIMIZED
43671c13-884e-4b38-be46-46258b20d331,EnvironmentAggregate,stgraph,smartbench,extralarge,8,13351,4,88,OPTIMIZED
e5410e0d-edb4-45d8-9a0d-81f4f2816e8c,EnvironmentAggregate,stgraph,smartbench,extralarge,16,9478,4,88,OPTIMIZED
d65a640d-d042-4e1c-9098-110b998b3245,EnvironmentAggregate,stgraph,smartbench,large,16,7079,2,112,OPTIMIZED
41797e86-8d40-43ce-b94c-89b923f5eae3,EnvironmentAggregate,stgraph,smartbench,extralarge,16,14973,2,88,OPTIMIZED
fe756de3-67ec-4052-987e-473d447782a8,AgentOutlier,stgraph,smartbench,large,1,68323,1,1000,OPTIMIZED
6de1bd75-02ca-49e9-823d-751e0dcec6d8,AgentOutlier,stgraph,smartbench,extralarge,1,137400,1,185,OPTIMIZED
1f1cf710-4b15-4dde-aae0-89cd00ffced1,AgentOutlier,stgraph,smartbench,large,1,64044,1,1000,OPTIMIZED
910122d2-f0b1-4209-a2b8-a4521f3dd6d5,AgentOutlier,stgraph,smartbench,large,4,17910,1,1000,OPTIMIZED
915994c3-d4b5-4f84-babb-a0c40d1c7a0d,AgentOutlier,stgraph,smartbench,large,8,12117,1,1000,OPTIMIZED
cbeb6772-9914-4d45-a431-70c9ec6dd364,AgentOutlier,stgraph,smartbench,large,16,10190,1,1000,OPTIMIZED
e987efb0-1423-45aa-9ba3-f3759e79623d,AgentOutlier,stgraph,smartbench,extralarge,1,136715,1,185,OPTIMIZED
9b1c7692-348a-4807-94d9-c1f7536e3f5e,AgentOutlier,stgraph,smartbench,extralarge,4,39879,1,185,OPTIMIZED
92786924-c75c-4c02-8a41-73bb3841b465,AgentOutlier,stgraph,smartbench,extralarge,8,27728,1,185,OPTIMIZED
0f54ff51-ba74-4602-9162-7560b50bf6dc,AgentOutlier,stgraph,smartbench,extralarge,16,24743,1,185,OPTIMIZED
b6e66d29-d1f7-451c-860d-48378b912a28,AgentOutlier,stgraph,smartbench,large,1,62546,4,1000,OPTIMIZED
ff033d59-0b08-43ad-bb18-18f93886aae1,AgentOutlier,stgraph,smartbench,large,4,15372,4,1000,OPTIMIZED
66e12f14-82fc-4bb0-9049-b510d14447cb,AgentOutlier,stgraph,smartbench,large,8,7986,4,1000,OPTIMIZED
9af31e03-ab75-48a4-a0ea-a4a091f85938,AgentOutlier,stgraph,smartbench,large,16,4762,4,1000,OPTIMIZED
75240f31-950c-4628-b0b6-85ac5b74701a,AgentOutlier,stgraph,smartbench,extralarge,1,72140,4,185,OPTIMIZED
032795f6-2fac-44f4-a26c-01135a7aa63f,AgentOutlier,stgraph,smartbench,extralarge,4,19826,4,185,OPTIMIZED
43946e90-3380-4b17-86b5-f809a8ed493c,AgentOutlier,stgraph,smartbench,extralarge,8,10695,4,185,OPTIMIZED
00a3e97f-02c7-4c38-b25f-a064554a6525,AgentOutlier,stgraph,smartbench,extralarge,16,7090,4,185,OPTIMIZED
b34be10c-f550-4483-9c48-561c15348dfd,AgentOutlier,stgraph,smartbench,large,16,6262,2,1000,OPTIMIZED
a23d9981-72a1-4dc7-82bc-9d0df51f41ad,AgentOutlier,stgraph,smartbench,extralarge,16,12466,2,185,OPTIMIZED
ef959ec2-2ad9-46a0-923b-cf07aa8b3cea,MaintenanceOwners,stgraph,smartbench,large,1,10054,1,1000,OPTIMIZED
17ccde04-441e-473e-91f3-02d3dc251f35,MaintenanceOwners,stgraph,smartbench,extralarge,1,2941,1,185,OPTIMIZED
fad5932b-97d7-4cba-95b3-b900a305042f,MaintenanceOwners,stgraph,smartbench,large,1,9938,1,1000,OPTIMIZED
11d73f96-1f82-4d4b-8055-35242bc99a93,MaintenanceOwners,stgraph,smartbench,large,4,3706,1,1000,OPTIMIZED
494f541f-ae57-4729-be49-fb416c009d6d,MaintenanceOwners,stgraph,smartbench,large,8,2587,1,1000,OPTIMIZED
11bdf103-ff07-4ead-bd5b-dc95c45d497e,MaintenanceOwners,stgraph,smartbench,large,16,2441,1,1000,OPTIMIZED
708c0ec4-4273-4f12-b66c-2d2087eb974b,MaintenanceOwners,stgraph,smartbench,extralarge,1,2827,1,185,OPTIMIZED
c3babfef-811d-4a70-9c17-e77b488ed510,MaintenanceOwners,stgraph,smartbench,extralarge,4,1255,1,185,OPTIMIZED
58d76e9a-8210-473d-a9c8-a09796da97db,MaintenanceOwners,stgraph,smartbench,extralarge,8,1020,1,185,OPTIMIZED
e6db4fb7-f923-4d1f-9135-62e88c780854,MaintenanceOwners,stgraph,smartbench,extralarge,16,975,1,185,OPTIMIZED
c6ae6357-5396-41c7-a371-83e9d6a1dd83,MaintenanceOwners,stgraph,smartbench,large,1,21611,4,1000,OPTIMIZED
7ca0834f-e634-4a68-96ad-5babfe655526,MaintenanceOwners,stgraph,smartbench,large,4,5569,4,1000,OPTIMIZED
f75edcb8-21e5-422b-a214-246714f0e8df,MaintenanceOwners,stgraph,smartbench,large,8,3657,4,1000,OPTIMIZED
fe24026c-ce6b-46e5-8e03-bc8515904283,MaintenanceOwners,stgraph,smartbench,large,16,2774,4,1000,OPTIMIZED
4fcfbe4a-f94f-4f48-a69a-0afe049c0f15,MaintenanceOwners,stgraph,smartbench,extralarge,1,6201,4,185,OPTIMIZED
5ec395a8-0636-4b43-9ac5-e13fd67818c9,MaintenanceOwners,stgraph,smartbench,extralarge,4,2042,4,185,OPTIMIZED
0656eb09-6168-4e3a-9bd5-de7ba4e1ead0,MaintenanceOwners,stgraph,smartbench,extralarge,8,1526,4,185,OPTIMIZED
47db36ea-c23c-4833-84a0-ead86175da63,MaintenanceOwners,stgraph,smartbench,extralarge,16,1247,4,185,OPTIMIZED
a2cec539-6f9b-425e-a609-7395e2978536,MaintenanceOwners,stgraph,smartbench,large,16,2732,2,1000,OPTIMIZED
e7cf2556-5d9b-4fa0-a224-e3b024e14ad7,MaintenanceOwners,stgraph,smartbench,extralarge,16,1122,2,185,OPTIMIZED
0bc8567e-321e-4a96-8aff-63b4e740e1e7,EnvironmentOutlier,stgraph,smartbench,large,1,152563,1,5,OPTIMIZED
6dcecd67-758d-4c52-8372-436c665490c0,EnvironmentOutlier,stgraph,smartbench,extralarge,1,940224,1,2,OPTIMIZED
c0545c77-9149-49f1-b88e-189b4d3ad5ac,EnvironmentOutlier,stgraph,smartbench,large,1,152757,1,5,OPTIMIZED
1f578959-5558-45ce-9ec6-4be428087007,EnvironmentOutlier,stgraph,smartbench,large,4,47287,1,5,OPTIMIZED
897041a6-cf84-4c81-a4ea-16e28c887e79,EnvironmentOutlier,stgraph,smartbench,large,8,35172,1,5,OPTIMIZED
30c107b8-35a2-4a2d-9612-e5844023ca5d,EnvironmentOutlier,stgraph,smartbench,large,16,32130,1,5,OPTIMIZED
778b22db-2359-4802-a01b-fc088a2b2c3c,EnvironmentOutlier,stgraph,smartbench,extralarge,1,938587,1,2,OPTIMIZED
3312835e-48fb-4711-8671-6b9a69079cf3,EnvironmentOutlier,stgraph,smartbench,extralarge,4,297626,1,2,OPTIMIZED
357225fd-5973-4f21-a0d6-3cf01aaef775,EnvironmentOutlier,stgraph,smartbench,extralarge,8,239138,1,2,OPTIMIZED
66d29cc0-dd81-42fa-8a73-899d99be6df7,EnvironmentOutlier,stgraph,smartbench,extralarge,16,224667,1,2,OPTIMIZED
791cb6ca-390f-4623-9cf9-9b766aec8793,EnvironmentOutlier,stgraph,smartbench,large,1,113196,4,5,OPTIMIZED
39bf375d-d849-4f31-826f-caf2e69a5836,EnvironmentOutlier,stgraph,smartbench,large,4,28552,4,5,OPTIMIZED
e11fbd47-53b4-418e-865d-df9ccb76f3d2,EnvironmentOutlier,stgraph,smartbench,large,8,15299,4,5,OPTIMIZED
