test_id,model,datasetSize,threads,queryName,queryType,elapsedTime,numEntities
c3608434-9571-4cd2-955d-c3b832ee0678,dtgraph,small,32,EnvironmentCoverage,edgesDirection,2,10
c3608434-9571-4cd2-955d-c3b832ee0678,dtgraph,small,32,EnvironmentAggregate,edgesDirection,313,100
c3608434-9571-4cd2-955d-c3b832ee0678,dtgraph,small,32,MaintenanceOwners,edgesDirection,197,100
c3608434-9571-4cd2-955d-c3b832ee0678,dtgraph,small,32,EnvironmentOutlier,edgesDirection,748,8
c3608434-9571-4cd2-955d-c3b832ee0678,dtgraph,small,32,AgentOutlier,edgesDirection,375,100
c3608434-9571-4cd2-955d-c3b832ee0678,dtgraph,small,32,AgentHistory,edgesDirection,17,1
31f9fd98-d5a5-4074-af9f-10943f35b514,dtgraph,small,32,EnvironmentCoverage,edgesDirection,1,10
31f9fd98-d5a5-4074-af9f-10943f35b514,dtgraph,small,32,EnvironmentAggregate,edgesDirection,303,100
31f9fd98-d5a5-4074-af9f-10943f35b514,dtgraph,small,32,MaintenanceOwners,edgesDirection,209,100
31f9fd98-d5a5-4074-af9f-10943f35b514,dtgraph,small,32,EnvironmentOutlier,edgesDirection,750,8
31f9fd98-d5a5-4074-af9f-10943f35b514,dtgraph,small,32,AgentOutlier,edgesDirection,378,100
31f9fd98-d5a5-4074-af9f-10943f35b514,dtgraph,small,32,AgentHistory,edgesDirection,12,1
1bfab52a-6b16-44ab-bbd5-db1b43c80ab2,dtgraph,small,32,EnvironmentCoverage,edgesDirection,1,10
1bfab52a-6b16-44ab-bbd5-db1b43c80ab2,dtgraph,small,32,EnvironmentAggregate,edgesDirection,297,100
1bfab52a-6b16-44ab-bbd5-db1b43c80ab2,dtgraph,small,32,MaintenanceOwners,edgesDirection,199,100
1bfab52a-6b16-44ab-bbd5-db1b43c80ab2,dtgraph,small,32,EnvironmentOutlier,edgesDirection,784,8
1bfab52a-6b16-44ab-bbd5-db1b43c80ab2,dtgraph,small,32,AgentOutlier,edgesDirection,383,100
1bfab52a-6b16-44ab-bbd5-db1b43c80ab2,dtgraph,small,32,AgentHistory,edgesDirection,14,1
7efae5a7-7d24-4699-b01b-07b8e7ad294f,dtgraph,small,32,EnvironmentCoverage,edgesDirection,2,10
7efae5a7-7d24-4699-b01b-07b8e7ad294f,dtgraph,small,32,EnvironmentAggregate,edgesDirection,297,100
7efae5a7-7d24-4699-b01b-07b8e7ad294f,dtgraph,small,32,MaintenanceOwners,edgesDirection,195,100
7efae5a7-7d24-4699-b01b-07b8e7ad294f,dtgraph,small,32,EnvironmentOutlier,edgesDirection,808,8
7efae5a7-7d24-4699-b01b-07b8e7ad294f,dtgraph,small,32,AgentOutlier,edgesDirection,408,100
7efae5a7-7d24-4699-b01b-07b8e7ad294f,dtgraph,small,32,AgentHistory,edgesDirection,11,1
d057d4b7-d8c5-4a7f-987a-2ee35007a43f,dtgraph,small,32,EnvironmentCoverage,edgesDirection,1,10
d057d4b7-d8c5-4a7f-987a-2ee35007a43f,dtgraph,small,32,EnvironmentAggregate,edgesDirection,331,100
d057d4b7-d8c5-4a7f-987a-2ee35007a43f,dtgraph,small,32,MaintenanceOwners,edgesDirection,223,100
d057d4b7-d8c5-4a7f-987a-2ee35007a43f,dtgraph,small,32,EnvironmentOutlier,edgesDirection,766,8
d057d4b7-d8c5-4a7f-987a-2ee35007a43f,dtgraph,small,32,AgentOutlier,edgesDirection,403,100
d057d4b7-d8c5-4a7f-987a-2ee35007a43f,dtgraph,small,32,AgentHistory,edgesDirection,12,1
f5ad4dd1-a2f6-462c-aa8f-da21bbebe0b6,dtgraph,small,32,EnvironmentCoverage,edgesDirection,0,10
f5ad4dd1-a2f6-462c-aa8f-da21bbebe0b6,dtgraph,small,32,EnvironmentAggregate,edgesDirection,306,100
f5ad4dd1-a2f6-462c-aa8f-da21bbebe0b6,dtgraph,small,32,MaintenanceOwners,edgesDirection,215,100
f5ad4dd1-a2f6-462c-aa8f-da21bbebe0b6,dtgraph,small,32,EnvironmentOutlier,edgesDirection,771,8
f5ad4dd1-a2f6-462c-aa8f-da21bbebe0b6,dtgraph,small,32,AgentOutlier,edgesDirection,397,100
f5ad4dd1-a2f6-462c-aa8f-da21bbebe0b6,dtgraph,small,32,AgentHistory,edgesDirection,11,1
f6890f83-053e-4814-9f22-c43394cc7615,dtgraph,small,32,EnvironmentCoverage,edgesDirection,0,10
f6890f83-053e-4814-9f22-c43394cc7615,dtgraph,small,32,EnvironmentAggregate,edgesDirection,310,100
f6890f83-053e-4814-9f22-c43394cc7615,dtgraph,small,32,MaintenanceOwners,edgesDirection,200,100
f6890f83-053e-4814-9f22-c43394cc7615,dtgraph,small,32,EnvironmentOutlier,edgesDirection,773,8
f6890f83-053e-4814-9f22-c43394cc7615,dtgraph,small,32,AgentOutlier,edgesDirection,388,100
f6890f83-053e-4814-9f22-c43394cc7615,dtgraph,small,32,AgentHistory,edgesDirection,11,1
20298007-abb3-4ec1-9b6f-d0bef3384540,dtgraph,small,32,EnvironmentCoverage,edgesDirection,1,10
20298007-abb3-4ec1-9b6f-d0bef3384540,dtgraph,small,32,EnvironmentAggregate,edgesDirection,296,100
20298007-abb3-4ec1-9b6f-d0bef3384540,dtgraph,small,32,MaintenanceOwners,edgesDirection,219,100
20298007-abb3-4ec1-9b6f-d0bef3384540,dtgraph,small,32,EnvironmentOutlier,edgesDirection,706,8
20298007-abb3-4ec1-9b6f-d0bef3384540,dtgraph,small,32,AgentOutlier,edgesDirection,398,100
20298007-abb3-4ec1-9b6f-d0bef3384540,dtgraph,small,32,AgentHistory,edgesDirection,10,1
bc150746-3c98-4075-ae12-4f6e1fc06b6c,dtgraph,small,32,EnvironmentCoverage,edgesDirection,2,10
bc150746-3c98-4075-ae12-4f6e1fc06b6c,dtgraph,small,32,EnvironmentAggregate,edgesDirection,293,100
bc150746-3c98-4075-ae12-4f6e1fc06b6c,dtgraph,small,32,MaintenanceOwners,edgesDirection,200,100
bc150746-3c98-4075-ae12-4f6e1fc06b6c,dtgraph,small,32,EnvironmentOutlier,edgesDirection,765,8
bc150746-3c98-4075-ae12-4f6e1fc06b6c,dtgraph,small,32,AgentOutlier,edgesDirection,413,100
bc150746-3c98-4075-ae12-4f6e1fc06b6c,dtgraph,small,32,AgentHistory,edgesDirection,12,1
f870760c-f6ba-4dd7-bfbf-8151f364ae18,dtgraph,small,32,EnvironmentCoverage,edgesDirection,1,10
f870760c-f6ba-4dd7-bfbf-8151f364ae18,dtgraph,small,32,EnvironmentAggregate,edgesDirection,304,100
f870760c-f6ba-4dd7-bfbf-8151f364ae18,dtgraph,small,32,MaintenanceOwners,edgesDirection,212,100
f870760c-f6ba-4dd7-bfbf-8151f364ae18,dtgraph,small,32,EnvironmentOutlier,edgesDirection,737,8
f870760c-f6ba-4dd7-bfbf-8151f364ae18,dtgraph,small,32,AgentOutlier,edgesDirection,402,100
f870760c-f6ba-4dd7-bfbf-8151f364ae18,dtgraph,small,32,AgentHistory,edgesDirection,16,1
da90c3b7-4fbc-4ead-b92e-2b42aa7b88be,dtgraph,small,32,EnvironmentCoverage,edgesDirection,1,10
da90c3b7-4fbc-4ead-b92e-2b42aa7b88be,dtgraph,small,32,EnvironmentAggregate,edgesDirection,287,100
da90c3b7-4fbc-4ead-b92e-2b42aa7b88be,dtgraph,small,32,MaintenanceOwners,edgesDirection,211,100
da90c3b7-4fbc-4ead-b92e-2b42aa7b88be,dtgraph,small,32,EnvironmentOutlier,edgesDirection,720,8
da90c3b7-4fbc-4ead-b92e-2b42aa7b88be,dtgraph,small,32,AgentOutlier,edgesDirection,376,100
da90c3b7-4fbc-4ead-b92e-2b42aa7b88be,dtgraph,small,32,AgentHistory,edgesDirection,10,1
35e6468b-7828-4eb3-a002-f8262890bae2,dtgraph,small,32,EnvironmentCoverage,edgesDirection,0,10
35e6468b-7828-4eb3-a002-f8262890bae2,dtgraph,small,32,EnvironmentAggregate,edgesDirection,299,100
35e6468b-7828-4eb3-a002-f8262890bae2,dtgraph,small,32,MaintenanceOwners,edgesDirection,202,100
35e6468b-7828-4eb3-a002-f8262890bae2,dtgraph,small,32,EnvironmentOutlier,edgesDirection,655,8
35e6468b-7828-4eb3-a002-f8262890bae2,dtgraph,small,32,AgentOutlier,edgesDirection,377,100
35e6468b-7828-4eb3-a002-f8262890bae2,dtgraph,small,32,AgentHistory,edgesDirection,10,1
6c169bf9-e385-4701-99d8-0390777fc516,dtgraph,small,32,EnvironmentCoverage,edgesDirection,0,10
6c169bf9-e385-4701-99d8-0390777fc516,dtgraph,small,32,EnvironmentAggregate,edgesDirection,283,100
6c169bf9-e385-4701-99d8-0390777fc516,dtgraph,small,32,MaintenanceOwners,edgesDirection,214,100
6c169bf9-e385-4701-99d8-0390777fc516,dtgraph,small,32,EnvironmentOutlier,edgesDirection,696,8
6c169bf9-e385-4701-99d8-0390777fc516,dtgraph,small,32,AgentOutlier,edgesDirection,362,100
6c169bf9-e385-4701-99d8-0390777fc516,dtgraph,small,32,AgentHistory,edgesDirection,12,1
ff3106bd-a9b5-4fb9-b478-6df9d32bc441,dtgraph,small,32,EnvironmentCoverage,edgesDirection,1,10
ff3106bd-a9b5-4fb9-b478-6df9d32bc441,dtgraph,small,32,EnvironmentAggregate,edgesDirection,271,100
ff3106bd-a9b5-4fb9-b478-6df9d32bc441,dtgraph,small,32,MaintenanceOwners,edgesDirection,221,100
ff3106bd-a9b5-4fb9-b478-6df9d32bc441,dtgraph,small,32,EnvironmentOutlier,edgesDirection,658,8
ff3106bd-a9b5-4fb9-b478-6df9d32bc441,dtgraph,small,32,AgentOutlier,edgesDirection,354,100
ff3106bd-a9b5-4fb9-b478-6df9d32bc441,dtgraph,small,32,AgentHistory,edgesDirection,16,1
263de7ae-3a0e-42c3-a655-3b56deaebf48,dtgraph,small,32,EnvironmentCoverage,edgesDirection,1,10
263de7ae-3a0e-42c3-a655-3b56deaebf48,dtgraph,small,32,EnvironmentAggregate,edgesDirection,285,100
263de7ae-3a0e-42c3-a655-3b56deaebf48,dtgraph,small,32,MaintenanceOwners,edgesDirection,202,100
263de7ae-3a0e-42c3-a655-3b56deaebf48,dtgraph,small,32,EnvironmentOutlier,edgesDirection,607,8
263de7ae-3a0e-42c3-a655-3b56deaebf48,dtgraph,small,32,AgentOutlier,edgesDirection,348,100
263de7ae-3a0e-42c3-a655-3b56deaebf48,dtgraph,small,32,AgentHistory,edgesDirection,11,1
410fdc6e-052b-4ac1-bc10-b9db7b796d55,dtgraph,small,32,EnvironmentCoverage,edgesDirection,1,10
