test_id,startTimestamp,endTimestamp,model,dataset,datasetSize,threads,elapsedTime,numMachines
1b26a43c-32a5-4aac-bdb8-aa037e369899,1756157073,1756160385,dtgraph,smartbench,big,1,3311492
1b26a43c-32a5-4aac-bdb8-aa037e369899,1756160471,1756163864,dtgraph,smartbench,big,1,3393764
1b26a43c-32a5-4aac-bdb8-aa037e369899,1756163938,1756167206,dtgraph,smartbench,big,1,3268314
1b26a43c-32a5-4aac-bdb8-aa037e369899,1756167298,1756170574,dtgraph,smartbench,big,1,3275228
1b26a43c-32a5-4aac-bdb8-aa037e369899,1756170663,1756173941,dtgraph,smartbench,big,1,3278246
6ca30880-2de4-4127-95ac-448d1e2c18f4,1756186811,1756189677,dtgraph,smartbench,big,10,2865809
6ca30880-2de4-4127-95ac-448d1e2c18f4,1756189765,1756192635,dtgraph,smartbench,big,10,2870357
6ca30880-2de4-4127-95ac-448d1e2c18f4,1756192735,1756195600,dtgraph,smartbench,big,10,2865512
6ca30880-2de4-4127-95ac-448d1e2c18f4,1756195685,1756198563,dtgraph,smartbench,big,10,2877897
6ca30880-2de4-4127-95ac-448d1e2c18f4,1756198654,1756201489,dtgraph,smartbench,big,10,2835046
1d1d37ad-3226-407d-83b7-6b9f7914f9e0,1756204459,1756207134,dtgraph,smartbench,big,20,2675329
1d1d37ad-3226-407d-83b7-6b9f7914f9e0,1756207224,1756209896,dtgraph,smartbench,big,20,2672782
1d1d37ad-3226-407d-83b7-6b9f7914f9e0,1756209985,1756212647,dtgraph,smartbench,big,20,2661992
1d1d37ad-3226-407d-83b7-6b9f7914f9e0,1756212757,1756215422,dtgraph,smartbench,big,20,2664710
1d1d37ad-3226-407d-83b7-6b9f7914f9e0,1756215509,1756218176,dtgraph,smartbench,big,20,2667837
52e22510-c7d9-465e-9d1c-2164b207e45b,1756221030,1756223705,dtgraph,smartbench,big,24,2674374
52e22510-c7d9-465e-9d1c-2164b207e45b,1756223811,1756226480,dtgraph,smartbench,big,24,2668903
52e22510-c7d9-465e-9d1c-2164b207e45b,1756226571,1756229244,dtgraph,smartbench,big,24,2672832
52e22510-c7d9-465e-9d1c-2164b207e45b,1756229336,1756232020,dtgraph,smartbench,big,24,2683280
52e22510-c7d9-465e-9d1c-2164b207e45b,1756232107,1756234788,dtgraph,smartbench,big,24,2680385
4d12fba8-4157-47b1-aa7e-986812fe5b45,1756237698,1756240374,dtgraph,smartbench,big,30,2676589
4d12fba8-4157-47b1-aa7e-986812fe5b45,1756240497,1756243175,dtgraph,smartbench,big,30,2678174
4d12fba8-4157-47b1-aa7e-986812fe5b45,1756243269,1756245933,dtgraph,smartbench,big,30,2663850
4d12fba8-4157-47b1-aa7e-986812fe5b45,1756246027,1756248695,dtgraph,smartbench,big,30,2668057
4d12fba8-4157-47b1-aa7e-986812fe5b45,1756248785,1756251446,dtgraph,smartbench,big,30,2661033
4d12fba8-4157-47b1-aa7e-986812fe5b46,1756131149,1756146945,aeong,smartbench,small,1,15796000
4d12fba8-4157-47b1-aa7e-986812fe5b46,1756151600,1756257520,aeong,smartbench,large,1,105920000


